ImageName,Bicycle,Bridge,Bus,Car,Chimney,Crosswalk,Hydrant,Motorcycle,Other,Palm,Stair,Traffic Light
06401.png,2.0986087,-4.9613757,-6.5566683,3.007305,-4.7649426,-13.270202,-4.5818553,-2.5631418,10.011702,18.092411,-2.5007653,-0.5782571
06402.png,-3.7785802,-2.7220523,2.963212,11.685234,-6.7559776,-12.70188,-3.157077,-6.1767154,5.970096,3.76033,-6.7136135,-1.930812
06403.png,-3.4342186,-2.1391997,19.777096,2.8829923,-2.7718961,-3.369785,-3.0373003,-2.7583437,-2.9190447,1.3433908,-1.787915,-2.5496645
06404.png,-3.0914938,-0.33905628,-5.869504,-0.55804783,6.3929834,-4.917686,-3.6368139,-2.1889896,10.477301,-4.8252025,2.2699213,0.027807377
06405.png,4.145949,-1.010469,4.22426,-2.4444456,4.7047048,-6.6915054,23.80336,1.8807435,-3.0506284,-0.6083252,2.4075963,-5.7975707
06406.png,-4.4474216,-5.0030165,-1.75223,18.481255,-6.7362456,-2.5353482,-4.4528003,-6.141413,1.0500053,-0.94280165,-5.1921535,-4.8087273
06407.png,2.2790282,-2.4247518,-3.7799437,2.730802,-2.471414,7.1378884,-1.1047158,1.3630197,2.1762068,-6.4664965,2.2377496,-1.9662298
06408.png,-1.3266122,0.5284465,1.9868234,-1.2211294,3.8536987,-9.0821,21.720976,2.1461086,3.4127326,-5.6707425,3.9975376,-4.341218
06409.png,0.36066204,-4.6134624,1.7315344,15.212132,-5.1751494,-0.96788037,-4.4745507,-3.0558357,0.12598844,2.0408888,-3.6873183,-5.0236635
06410.png,0.37037092,-0.1677621,3.1595094,-0.3768005,4.6637444,-10.062579,24.536417,2.1974185,0.3999939,-4.092532,2.3483052,-6.1914206
06411.png,-0.034309193,-6.7952447,-3.2754502,-0.45684335,-1.6154947,19.789595,-3.9842823,-4.7734733,-2.9935381,-6.8897877,1.6311483,0.037123166
06412.png,0.25301266,-1.9080778,-3.4062548,9.200739,-3.7338684,-2.8656015,-4.759692,-4.3027563,-1.4964929,14.564914,-3.9828682,-2.83602
06413.png,0.7456537,-1.5637974,16.50779,-3.6822615,-1.0562081,-2.044205,-5.40968,-2.6154525,-0.7876772,0.85479534,-1.5527127,-1.439313
06414.png,0.55953723,-1.0033396,19.054901,-5.269165,0.6490801,-3.9899938,-2.6929512,-0.31761262,-1.6351541,1.1132169,-0.2800064,-0.7469919
06415.png,-1.7419157,-2.6270888,-4.4285827,8.977029,-3.5045164,-8.00309,-1.6262074,-2.0460153,12.975308,-5.203033,-1.0727477,-2.31592
06416.png,-0.43938637,-1.7136252,4.6482472,11.178022,-4.69243,-2.995427,-5.936084,-3.3077335,-1.785246,2.689848,-4.812877,-6.7722707
06417.png,-1.2123322,-1.7922552,3.2864227,1.6618423,-0.78690964,-5.93552,16.509535,-0.4565994,2.2247562,-6.867007,3.868852,-6.9591374
06418.png,-1.6519296,1.1838539,-0.63390774,12.953376,-4.3314333,-0.6111855,-2.8389728,-3.3628645,-3.0902498,-1.0688441,-2.9650176,-5.0464993
06419.png,0.96121293,-5.654488,-0.42868227,-5.591901,3.3278635,2.029223,-2.520471,-1.973582,-0.79397815,1.2472446,19.82331,-3.3215897
06420.png,-4.572286,-3.414582,-3.0095627,17.354712,-4.4541593,-1.5447284,-3.7056947,-2.7873003,-0.71619636,2.5163345,-6.52443,-4.2950406
06421.png,1.2674273,-3.4114127,-1.9292299,-1.6269174,-1.3981001,-6.953595,-3.079859,-1.9545034,2.8354723,21.009218,-0.9498341,-3.879652
06422.png,1.8075091,-0.9670464,-2.3919764,-3.7158074,2.9065778,-8.989806,25.720858,-1.0134678,1.2687863,-4.4808817,3.4532957,1.1257303
06423.png,0.5537322,-4.3883333,-0.7218785,-2.1530893,-1.745944,-7.380233,-3.5223405,-0.5933895,2.770519,23.319221,-0.22686286,-3.2440522
06424.png,-2.1594539,-0.66754454,-2.4045281,6.8163857,-1.0841852,2.3712437,-4.8024526,-2.0534756,0.7495387,-4.4573326,-3.637806,0.54349667
06425.png,0.59076804,-3.6871245,1.6768521,11.363704,-5.4095893,-11.265883,-2.9668734,-1.8665977,3.6350992,10.719088,-3.3888059,-3.5880187
06426.png,1.0280142,-4.6205726,-1.2196008,7.015367,-3.0351114,-3.5885508,-4.3117466,-2.1361995,9.887465,0.042743813,-0.6563734,-5.186702
06427.png,-4.711233,-4.400699,-1.257936,17.504984,-4.693864,-0.7188434,-3.8951104,-3.5341806,-1.0683324,2.2961,-5.9067802,-5.399707
06428.png,-2.8281074,-5.8879623,-4.187443,-0.31266308,-0.25633806,-8.717511,-2.1512127,-2.193149,11.142587,9.242542,-3.2719102,4.3482304
06429.png,-2.246296,-6.5756865,-1.5812804,14.468613,-6.314681,-4.7064123,-4.2207327,-5.1434727,2.27788,4.241145,-5.2754307,-3.673601
06430.png,-3.112075,-0.8704963,-5.2637563,0.41552272,-2.2187445,-5.189979,-1.6572855,0.3795105,16.007885,-0.8341941,-2.3457062,-4.373316
06431.png,-1.7908622,-1.6386961,-4.779007,2.4286723,-2.0174015,-7.057923,-5.9929614,-3.1789823,10.483231,-3.376413,-3.0377476,5.728016
06432.png,-1.5675279,6.036095,-2.811243,13.731186,-3.9512217,-0.0944783,-4.455445,-1.9288381,-3.4374874,-1.3020302,-5.2444205,-7.1393285
06433.png,-3.5043378,-1.1855003,0.17441458,-3.5193172,0.5967836,4.5951514,-1.2277303,-3.1384,-3.082073,-3.3433087,-0.009459654,16.911863
06434.png,-3.3077867,-6.9712296,-3.8014407,18.555838,-5.136075,-1.9948322,-3.28114,-4.0651774,-1.5912508,1.2320153,-0.20582323,-7.431077
06435.png,1.0584652,-0.68474835,-1.2996264,-5.012808,-2.1679926,-5.930205,-2.2796595,-3.0330667,4.3788614,20.978285,-2.98524,-0.46383032
06436.png,-0.12383081,-1.9483001,0.3845983,-0.04228678,-0.5429159,0.042619176,-3.6214163,-0.53240013,0.55377096,-1.3153642,13.128705,-6.420686
06437.png,-5.301815,1.8434359,1.6376928,-5.6258316,0.37650648,1.628946,0.5578408,-1.8073244,-0.5760974,-6.064001,1.8639033,16.534073
06438.png,1.9871571,-5.311939,-3.21805,-6.200675,1.4940804,22.81961,-2.359589,-2.9106588,-1.5628537,-6.9672923,2.3711402,1.2934369
06439.png,0.095377624,-6.0620217,-3.4995766,0.14066319,-0.45637512,19.776188,-2.930297,-2.387808,-6.1066213,-3.7256553,-0.6626405,-0.8206202
06440.png,-3.9836178,-2.8879602,0.45574954,14.375333,-4.898759,1.902442,-3.7107594,-5.0081162,-3.3757517,1.5937841,-6.709294,-4.6467648
06441.png,-0.7140208,-3.8468094,20.32553,0.35662252,-2.032322,-5.08702,-3.7327325,-1.6646408,-0.41558132,0.8276152,-1.6980162,-4.649036
06442.png,-1.126989,-4.985652,-1.883021,-4.503433,-0.3511336,20.168177,-4.596945,-2.9634576,1.1073207,-5.0789776,0.5503958,-0.96048725
06443.png,-1.8951511,-1.7040286,-3.014423,-1.619587,-0.2848305,-5.9140205,-2.6360772,-0.33345863,6.4226365,13.206461,-2.387007,-1.4080187
06444.png,27.109148,-2.0945096,0.9260695,1.0271722,-1.1510653,-6.247306,-5.238644,-0.5309768,-2.0637686,-0.41972053,2.9559226,-6.710356
06445.png,-1.1041603,-5.909523,-2.2272592,-5.8993835,-0.085375756,21.578127,-5.634503,-4.095193,-2.4308624,-1.5770439,0.35669547,1.0631138
06446.png,-1.9660121,-6.0801845,-0.6641745,0.6127979,0.76365215,-8.441689,-1.8851626,0.14366254,14.590697,-0.5244866,0.7497188,-0.04941497
06447.png,-2.2604012,-5.228069,-3.9502196,0.29889414,-0.8627769,18.77361,-4.2756705,-3.8802047,-3.5591872,-3.177127,-1.1030431,1.9682022
06448.png,5.134777,0.39636478,0.9424096,-4.343198,1.5367377,-8.213253,17.974522,4.331074,5.5609374,-3.4771872,2.8503628,-5.7743764
06449.png,0.80469835,-3.4448254,0.12781768,-3.2230945,-1.0882766,-7.1366844,-2.3047907,-2.0968788,1.7208055,24.286512,-0.7764869,-4.1810527
06450.png,-2.4225461,-3.6072924,4.577475,3.108029,0.85465515,-7.462651,-1.3320296,-4.397584,6.6510816,0.41756278,-1.5448328,0.39859948
06451.png,-5.6606765,-2.5251243,-5.745595,15.844653,-5.907936,-5.109317,-3.2456763,-3.730722,5.516096,3.5273745,-6.613408,-6.2360334
06452.png,-5.185186,-2.7083945,-3.8274112,16.090351,-5.5883555,-0.29881024,-5.377331,-3.906007,-2.2686064,1.8596032,-7.415805,0.3214074
06453.png,-1.0382315,-0.42076805,19.235165,-3.2675312,-2.1833458,-3.905001,-4.4085627,-2.866908,-0.6496164,0.8707456,-0.4019209,-2.6442516
06454.png,-3.7874868,-0.8173625,-1.7634405,0.83753455,-1.792861,1.4398637,-1.5916157,-4.1045113,-2.4664626,-7.1286435,-1.0270021,15.444605
06455.png,0.25379062,-5.518692,-3.4340763,-5.716788,2.9526482,22.000374,-4.1075897,-3.3659685,-3.4837143,-3.8207865,0.50038034,-0.045935564
06456.png,-2.098497,20.083601,-0.20170629,-7.6965837,-0.6654419,-5.1705422,-0.65289205,-1.9829167,1.853973,-0.3137373,3.0332992,-2.3173177
06457.png,-5.956057,-3.7797637,-2.217593,14.118778,-4.185337,0.14233619,-4.3600907,-5.86964,-0.79583246,2.5411553,-7.8603463,2.6850328
06458.png,-2.2063165,-3.0743375,-3.4086335,15.331034,-5.988729,-2.2233973,-4.501743,-3.1791356,-0.13557069,0.91228247,-5.84936,-3.9540596
06459.png,20.979685,-3.8213267,-1.844,0.9072339,-2.5366714,-8.176652,-3.9022205,6.9296637,3.3272583,3.5448956,-0.4714334,-5.631727
06460.png,-2.7136037,-2.7430363,-5.590886,-3.1173854,-0.07569736,-3.2260568,-4.6694007,-1.6202345,4.713863,18.112925,-1.711451,-1.7671688
06461.png,-2.4567366,-4.8463573,-0.7514955,-1.843511,2.302168,-2.605224,-2.8411717,-1.6195724,8.254657,7.270783,-3.884716,-0.59423673
06462.png,1.6826913,-1.2024071,-2.507086,-2.873821,1.8493532,-9.3935175,16.4564,-0.018461794,6.027587,-4.2765555,5.275106,-5.449502
06463.png,0.23349808,-5.6601973,-5.0335855,16.079111,-5.082246,0.52648056,-3.781953,-4.266004,-0.17554152,0.39820516,-4.3980794,-4.521565
06464.png,-2.1304195,-2.2331386,-0.5938373,0.33029443,-3.3470626,4.1236715,-2.641779,0.35449442,7.1550593,-1.6894039,1.0031494,-5.505741
06465.png,23.67247,-2.1170297,1.4933022,1.121528,-0.8713581,-7.2354136,-2.2684386,0.93246853,0.7277985,-4.0546136,2.0483737,-4.29314
06466.png,3.2740312,-4.445036,-0.5145108,-0.5227435,-1.0962029,12.744631,-2.0708702,0.5751275,-3.367719,-0.47202647,1.269936,-4.2382374
06467.png,-4.374616,-0.23399416,-3.6087637,-0.15163189,-1.5381463,-1.6501689,-2.9495401,-4.139617,1.8197745,3.280395,-3.5523114,8.557046
06468.png,-0.63257235,-3.7002802,-2.9856877,-5.7941575,1.8455237,23.84423,-2.7929542,-3.1492682,-2.337912,-7.0810227,1.9211372,1.231369
06469.png,-1.4801981,-7.30834,-2.710644,17.077393,-3.4096816,-1.7472641,-3.3579707,-1.8613572,-1.7227467,4.6931176,-2.5104384,-9.460969
06470.png,0.22931425,-0.425931,-1.0907291,1.5531871,-1.46501,-4.4781194,-1.9887702,-3.5196335,14.34575,-0.3355701,-0.50203574,-2.332427
06471.png,3.1188967,-2.3977156,-1.301782,2.5905986,-0.107782066,-7.753166,23.348507,0.93138516,-0.9054157,-2.6642528,2.8323498,-5.5028787
06472.png,1.1201012,-4.5258784,-1.9811534,-6.82258,2.419998,24.638556,-3.979396,-2.226469,-5.5065794,-4.064999,4.269045,-3.5686383
06473.png,20.966484,0.3083506,-0.15173036,-1.696143,-0.3498972,-4.5394635,-2.129955,0.065924436,0.5168726,-1.6531147,0.61148155,-3.7772677
06474.png,-3.8546698,-0.33249947,-4.4971704,-2.8888586,2.022134,-4.7459316,-2.661999,-2.9016485,13.997521,5.635971,-2.522604,-3.3508046
06475.png,1.5884842,-3.5557542,-2.4396563,-2.2728624,-3.3574061,-6.5779862,-4.090994,-1.2870963,7.415646,18.926235,-3.590697,-4.0149035
06476.png,-5.3192825,-1.6109076,-5.5733223,6.23306,3.9131846,-1.3491404,-0.0062763095,-0.99690294,8.03027,-2.254336,-4.2895474,-0.9596003
06477.png,2.898615,-6.358946,1.730894,-0.099540114,-0.4680125,0.52046907,2.8844113,0.6110344,-0.35981888,-3.5295064,23.394613,-5.65605
06478.png,-3.71471,-1.3953166,-4.399225,3.7391367,-0.605789,11.428813,-4.4290795,-3.1816525,-0.325073,-7.9724708,-5.1063895,3.81937
06479.png,-1.7147918,-1.798073,-0.4590125,-2.1322656,8.408627,-5.4268646,-0.57727367,-2.098465,6.7308846,-0.7047649,-0.24922507,-0.77993524
06480.png,-3.9930055,-3.9488983,-3.7765486,5.197361,-2.8735864,15.321147,-4.5613523,-5.160791,-4.625181,-2.3691437,-3.4065871,0.39190552
06481.png,-3.324419,-3.2483735,-1.4589286,17.91763,-4.918223,-0.12950948,-2.9643662,-4.2520537,-1.7451769,-0.9897737,-5.5934377,-4.5515785
06482.png,-2.0698788,-1.5908712,18.645864,-7.1652036,0.24627855,-5.811132,-2.4484823,-1.7770685,1.9859185,4.9215856,-0.33731544,-2.2463362
06483.png,1.0171194,-0.87239146,17.203806,-4.1332045,-0.27090317,-2.679528,-3.088606,-2.4672742,-0.26235414,0.16302754,-1.3294394,-2.6677766
06484.png,0.07272707,-3.6230032,-2.4923553,-1.8547375,-2.4970193,-4.4094815,-3.063363,-2.1950545,1.7115376,22.489088,-1.3919663,-1.8334557
06485.png,26.435514,-3.6607275,-0.39380375,-0.8661193,-2.3442612,-2.3699272,-3.031125,1.437165,-1.1225089,-2.1485996,3.5037074,-8.258831
06486.png,-0.34298408,-5.0863,-2.4881654,-5.4078455,2.3540268,24.08232,-4.720493,-2.9810627,-4.9989133,-4.793905,2.2773392,-0.06296373
06487.png,-4.4096794,-3.723115,-5.9288306,10.923697,-5.8759727,-8.364842,-4.9594593,-4.0635905,10.64014,5.1190567,-4.203343,-5.19304
06488.png,-5.7036486,4.9689555,-1.2677882,17.1486,-6.342478,-5.215846,-4.038175,-3.2916203,-0.7823356,0.5646463,-5.987655,-5.6605144
06489.png,-1.7582508,-1.4689875,-0.6054355,2.2317903,4.1758895,-5.9212832,23.782688,0.6357311,-0.108784154,-5.3075376,2.0418167,-0.8182009
06490.png,0.85489744,-5.7909336,-1.012309,-4.0198407,1.108764,20.613163,-4.058862,-3.6973634,-4.117479,-6.5304413,1.5489824,1.0817698
06491.png,-4.4057198,-1.7460096,-1.6847241,13.450816,-4.980951,4.7891507,-4.6016593,-4.87089,-3.5957127,-1.4309899,-5.5036755,0.24347782
06492.png,-3.6954777,16.956427,-3.6947863,3.762561,-3.299895,-5.7511635,-3.1164577,1.0783831,-0.8665109,2.1956632,-3.6977603,-4.59151
06493.png,-2.4219325,-2.0416417,-0.9833028,12.926083,-3.8260076,3.8056223,-4.475885,-2.685388,-1.1738805,-3.5130134,-4.510049,-4.27963
06494.png,0.615915,-1.9874291,17.632713,-5.17451,-0.24333388,-1.4353293,-3.232196,-1.9137757,-2.3687968,2.0759764,-1.201745,0.40722594
06495.png,-0.50134724,-6.079479,-0.97894,3.183548,-2.6419325,13.223542,-4.9903817,-2.4249442,2.3276417,-3.2903047,1.1400639,-9.669909
06496.png,-1.3347144,-2.5855818,-2.533109,12.026149,-5.2453694,-2.8657987,-3.469434,-4.7686157,4.3765593,2.1522176,-3.9117246,-5.3095093
06497.png,-2.8310797,-4.576684,3.1677573,15.862612,-5.342135,1.0843718,-4.53462,-2.39592,1.1662954,-1.9528556,-4.09916,-8.016929
06498.png,26.693304,1.1913309,-0.67193925,-3.7105293,0.6944495,-13.256882,3.2226977,5.969612,4.3700113,-1.3135228,3.3129547,-10.189483
06499.png,2.3254993,1.1955714,2.3078363,-0.58363277,2.5502152,-7.9895444,26.155945,-1.5486071,-2.1336582,-5.079104,1.2043982,-2.6386063
06500.png,-0.64928883,-4.9319277,-5.809592,8.903243,-3.082851,-0.7538301,-3.4007556,-2.3533146,7.6891203,-0.40603507,-2.989976,-2.7536423
06501.png,-2.4488719,-3.5122435,-4.173349,14.564215,-3.9581442,0.583748,-3.9444573,-1.2220788,-1.3119963,3.6615057,-5.179416,-3.848044
06502.png,-3.3038154,-3.171066,-0.56682324,15.507394,-5.0387926,4.104532,-3.2215207,-3.0855303,-5.553968,-1.4109336,-4.2996883,0.34624514
06503.png,25.639387,-0.06906923,-1.0904881,-1.5887535,-1.6258132,-6.9333444,-3.3483384,-1.2828779,2.1970885,-5.026228,4.770153,-3.8922036
06504.png,-7.117606,-6.1433525,-6.5524144,12.9925995,-2.5752685,-2.785902,1.7131472,0.73303735,9.797015,-5.140559,-1.7565726,-5.4906507
06505.png,-3.7135184,-2.3303814,-5.434141,-4.371965,1.3141575,17.202858,-2.3422723,-2.3727336,2.2305481,-3.9064982,2.8481667,-0.06519369
06506.png,-1.9462588,-0.6319793,15.978139,5.4068294,-3.117717,-0.93295026,-3.3861387,-3.6381483,-2.872902,-1.22256,-2.6419816,-5.1924024
06507.png,1.2804437,-4.840314,0.7696879,-1.1834686,0.012567788,22.557735,-3.4017818,-3.7153144,-7.2213154,-9.196139,2.9777708,-1.0357273
06508.png,0.959837,-5.429385,-3.2987204,-2.4255362,0.80134696,24.861067,-3.394775,-2.8581767,-5.73175,-7.256347,1.4070837,-0.8747987
06509.png,-2.9636145,0.22982684,-1.4197966,15.561298,-5.352363,-5.2746525,-2.9292982,-3.9807944,-0.4186988,3.4452958,-7.313731,-5.8565335
06510.png,25.782625,-1.0833617,-0.87614036,0.90822303,-1.0463336,-6.531453,-1.4266458,-2.842123,2.108438,-6.436421,3.6191509,-5.4511714
06511.png,-1.3743463,-3.7620552,18.824545,1.7367687,-1.5905972,-4.0412946,-3.5155997,-0.7911749,-2.5039544,2.9422493,-0.50850004,-6.034341
06512.png,-1.2838492,-3.8812795,17.082476,-1.0522653,-2.502449,-3.5446298,-4.750204,-2.5381627,1.2127899,2.909042,-0.016067961,-4.176426
06513.png,-2.7047944,3.2714913,-2.7699735,15.340591,-2.7095275,0.70861554,-2.1818075,-1.5579984,-1.8641955,-2.1279345,-3.110175,-7.6656694
06514.png,-6.463997,0.24441513,-0.90783453,15.024263,-6.0969443,-2.4634902,-5.9720984,-5.3116536,1.127809,-2.1043534,-4.326653,0.36532858
06515.png,-3.2876675,-0.42434528,-1.0024444,-4.8858194,-1.3423579,1.6438268,-2.7999125,-3.1559312,-2.3592389,-7.9928107,-1.141108,19.065575
06516.png,-5.3588743,2.0610204,-4.2823215,-1.5621452,-2.9495854,-8.2774725,-1.9694505,-0.25975862,18.88334,0.3405726,0.22218801,-1.7108403
06517.png,-5.1350546,5.7408137,-3.0141604,14.49567,-3.841701,-2.1349413,-3.7413604,-1.8544332,-3.9794014,-1.3285319,-3.9022455,-3.4923809
06518.png,0.30635172,-1.3077791,14.363101,-1.9267983,-0.9774554,-1.2205089,-4.0837445,-1.5922716,-1.994531,2.9354634,-3.7024155,-2.5437524
06519.png,-2.9342437,-3.430224,-1.7926083,5.2661405,-2.2497017,18.82515,-4.209442,-4.7303863,-7.05336,-3.5687656,-2.954462,-0.761406
06520.png,-4.3808827,-1.0490937,-1.8521068,-1.0296704,-1.0975702,3.4193764,-4.1557937,-4.759911,-0.6284257,0.85223293,-1.5585172,14.302476
06521.png,20.94478,0.6235276,1.7906262,1.3597919,-2.722814,-10.48394,-4.412664,-1.2206653,2.8143141,-2.4479713,-1.8106072,-4.117391
06522.png,1.0967791,-1.5643777,16.41034,-5.182001,-0.23221847,-1.7664305,-2.7144675,-1.3328799,-0.5687912,1.4330908,-0.22612374,-1.385974
06523.png,-2.9141033,-3.0183086,-2.9093056,3.6089451,-0.20673585,19.196894,-4.0453906,-5.279948,-6.22071,-6.008586,-1.420925,-1.0703884
06524.png,-1.6868716,-4.897672,0.35621452,16.815338,-5.920278,-4.179012,-4.0124245,-6.096329,2.6349652,1.2747699,-5.653685,-6.3484707
06525.png,-4.070278,-3.8023415,-4.2800894,13.776079,-3.6729627,-1.6234537,-4.394284,-1.9658513,1.4141997,3.3787956,-4.326911,-3.5211582
06526.png,-2.6080678,-2.3841372,-1.8782157,14.414825,-4.7197247,-0.47334817,-5.61332,-3.803499,0.28593695,1.7861583,-4.7622805,-5.9043393
06527.png,-0.6539613,-4.3070354,-3.0332909,2.6073418,-0.24104196,-0.54806507,-3.4203126,-2.8121462,1.1240788,9.258304,0.72331583,0.21129331
06528.png,-5.105003,-2.7985413,-1.5574697,19.16212,-4.0484285,-0.8884672,-2.2094057,-2.5916176,-2.4388335,0.6934237,-4.910603,-5.4605246
06529.png,0.5079832,-2.0677795,16.37764,-0.8067215,-0.7053072,0.42289585,-3.520871,-1.5902843,-3.7003338,0.9213186,-2.5363827,-4.0554943
06530.png,-6.005021,-4.343622,-3.5382054,18.33783,-4.6275916,-0.9585261,-1.2681236,-3.9802694,1.315434,0.07252823,-5.072149,-3.7633245
06531.png,-3.203035,-4.527091,-2.428217,4.8699636,-1.8459761,19.54508,-4.462938,-4.6382227,-6.192925,-2.7287312,-1.7115495,1.3344922
06532.png,1.0614537,-3.1577907,1.7319854,1.031896,2.3353236,5.4805174,-1.5045922,2.313641,-4.2215123,-0.09252216,12.663626,-4.727774
06533.png,26.04881,-0.60986525,-2.3884978,-1.8619641,0.2654781,-4.724178,-2.9717305,-0.5340229,-0.6770231,-1.5089954,0.19173376,-3.4145002
06534.png,-3.4334774,-5.4882746,-2.9339375,6.206327,-0.8592752,17.47908,-3.5548272,-4.2311854,-5.1644526,-4.4720173,-2.6995955,-0.5394832
06535.png,26.83793,-0.12112763,2.3576486,-2.297653,1.2611284,-8.313687,0.5363361,0.29056022,-1.5595111,0.32788327,2.080934,-6.664161
06536.png,-2.46055,-1.2165105,-2.0189333,10.255063,-3.1401544,-0.22354907,-5.658449,-4.0669527,1.6697932,-1.0831248,-2.888157,-3.228809
06537.png,-4.3316035,-1.7329247,-2.3728843,14.852377,-4.800257,0.05871267,-3.7288697,-4.363015,-0.85534376,-1.2015356,-5.575174,-2.221147
06538.png,-0.9222027,-0.46452776,14.546613,-1.1742624,-2.6597135,-2.6531818,-3.653257,-2.7617383,-0.24014331,-0.28788674,-0.566114,-0.4934592
06539.png,-2.5293367,-5.302622,-4.143047,-0.6995025,0.2817546,22.877888,-2.743029,-4.558925,-4.399799,-4.39375,-1.1623642,0.9209497
06540.png,1.2334803,-4.217512,-4.830064,-2.8694448,-3.2215807,-7.186597,-1.9324417,-0.6106143,6.3053484,18.818226,-1.7932746,-1.8611244
06541.png,-6.0108366,-3.0330813,3.1511214,17.709438,-6.718983,-3.215254,-4.563702,-6.381649,-1.0355065,2.8727756,-6.490214,-5.0520654
06542.png,-0.64047813,-2.840721,0.17729574,-0.18284103,-1.5066125,-5.8825874,15.47692,-0.39419258,3.403562,-4.1071234,4.0590544,2.1516538
06543.png,-3.896768,0.20986241,-2.946091,11.639229,-4.0749183,-3.2672322,-5.471438,-4.0259786,2.460595,1.0294054,-4.7410173,-1.580166
06544.png,25.797056,-2.924552,0.73485565,3.396888,-4.7620454,-7.851438,-1.6523979,4.049994,-2.3739562,-1.7687432,-0.009662727,-8.705443
06545.png,-3.72723,-5.2701554,-1.4579139,15.829256,-5.2137837,-4.8988256,-2.0134058,-3.5316215,5.0699577,-0.7012756,-4.7237883,-7.0348873
06546.png,2.3666801,-2.9272249,1.6070511,0.27693018,-1.115871,-15.133794,0.16444534,13.407453,6.737254,-1.613478,5.272515,0.551648
06547.png,-5.5017896,3.7602062,-3.0556047,18.447857,-3.354152,-2.2060838,-0.8451006,-3.5483255,-1.5194205,-0.096707255,-7.3667827,-7.0384626
06548.png,-2.4519217,0.34398606,-0.74447274,12.909603,-2.40089,-6.0790606,-0.553664,-0.1884841,1.7358629,1.5539451,-1.2100847,-4.245764
06549.png,0.90588707,-4.951705,-4.917472,6.1235695,-2.4649503,-3.9108598,-1.0981474,-2.5390792,9.21299,-5.227316,0.6214542,1.1751587
06550.png,-0.20481862,-2.4649131,0.032892514,0.29679593,2.0184457,-10.849381,22.997135,2.5528126,4.609448,-4.1350126,4.9893494,-7.6652775
06551.png,1.2050574,-8.657237,-2.6442509,6.175161,-1.800184,19.404764,-4.6831613,-3.6757278,-5.7349296,-1.8591584,1.5542271,-5.884036
06552.png,-0.8340858,-2.6471872,-2.8246062,8.836623,-4.0993676,-5.851743,-4.3423486,-3.5103571,5.8502655,-1.1594731,-6.327942,0.5951646
06553.png,-3.3576179,-0.024066053,-4.1092424,9.940155,-3.9570706,-2.774141,-2.4702206,-2.3330011,4.923427,-1.2416078,-3.8973475,-0.59831005
06554.png,-4.4335485,-5.4043217,-0.5017117,19.367825,-6.2676873,-2.4720492,-1.9192276,-4.614764,-0.49485445,0.8143274,-4.386721,-3.5002928
06555.png,-3.4687567,-2.1713102,0.4617554,15.35518,-5.1131225,-2.4337223,-3.448926,-3.1113226,-0.47185254,-0.22561537,-5.6288266,-4.6418633
06556.png,6.317936,-4.4838195,-1.7920957,2.9933233,-2.279749,-11.188249,-3.7183652,-0.11290598,10.35546,0.2542171,-0.63201934,-3.350971
06557.png,-0.24692504,-1.5493584,-5.146958,-2.6175194,-3.7125034,-6.3183675,-3.0696402,-2.5312817,2.5243077,20.59208,-2.5777736,-0.31718454
06558.png,-3.6479518,1.9297117,-1.9657427,12.002455,-6.588615,-1.8166503,-3.5098984,-4.190258,0.81667316,1.1581879,-5.3563495,-2.5608292
06559.png,3.3575978,-3.9890723,-0.36545688,-0.33578673,2.8215005,-6.82359,22.81622,0.31688538,-2.1962502,-3.1481533,5.8784127,-7.5810437
06560.png,-4.809253,-1.8055636,-0.24693926,-1.543206,-3.2354877,-1.3274673,-4.628301,-4.159307,1.2070477,-1.3044909,-1.1558964,17.400776
06561.png,-1.1392648,-1.8814397,20.228392,-6.0644183,-1.1106706,-4.8851266,-0.81420267,-2.4151077,-0.15815297,-1.169098,1.2618754,1.8967291
06562.png,5.2731557,-2.586204,-1.5292175,-6.305947,1.2129064,-10.496807,15.875305,2.4774246,6.7302837,-4.316475,8.376741,-8.930244
06563.png,0.69321257,-4.5597715,-4.5466847,15.636031,-3.6379485,1.8513303,-2.6490242,-4.9118037,-0.52155477,-1.6671501,-2.6482148,-6.9642367
06564.png,-3.8002858,16.425898,1.9512932,-1.9485505,-2.5556445,-4.569816,-3.1590421,-3.1925373,-1.6666425,-1.6713946,-3.0544615,-0.566185
06565.png,-7.0554976,-0.9083512,-1.4142777,-3.176842,-0.31386888,1.86894,-4.141559,-4.807095,0.3474205,-4.9945827,-1.415238,19.42527
06566.png,-3.1190748,-3.2986536,-1.4607133,6.182231,-3.0579176,7.69165,-5.382044,-5.76642,-1.6885145,-1.1266887,-3.3650432,0.9136399
06567.png,-2.2645235,-6.012912,-4.2630444,10.778156,-2.4213324,15.633868,-3.5101593,-4.5242505,-4.0442963,-2.0848577,-3.357533,-3.9850757
06568.png,0.87256414,-3.51995,-4.6356263,12.453478,-3.3501146,0.77661705,-4.1451483,-2.3808212,1.7675768,2.105702,-3.7100356,-4.080168
06569.png,-3.2882674,-2.4520485,2.0635448,16.488556,-3.6245477,-0.48605976,-3.8707206,-2.5509944,-0.8082859,-2.1201844,-3.6643922,-3.1596918
06570.png,0.9151588,-2.6860268,-0.48991084,-0.21022993,-2.568146,-3.7058365,-3.0167272,-2.0846932,4.7646227,14.030839,-1.9475195,-3.2617447
